score	row	col
44	140	130
143	951	973
64	180	168
89	241	255
12	11	11
15	47	44
125	376	366
12	16	16
58	177	178
24	47	48
20	19	19
153	427	409
62	250	233
73	946	880
108	318	335
32	304	232
29	58	54
45	108	111
44	71	74
149	754	700
24	23	23
31	81	80
85	513	495
125	308	300
51	195	189
125	308	300
51	195	189
51	178	167
94	384	382
180	672	682
22	21	21
21	27	26
170	1064	979
33	49	51
337	914	921
51	131	133
50	78	82
25	77	67
47	6948	6983
29	131	132
33	43	44
55	353	338
340	3497	2471
187	721	3564
250	2055	963
140	3825	2907
255	1367	2124
264	2094	1144
58	221	213
102	1443	333
73	221	213
172	491	500
101	472	487
38	405	4693
39	976	791
27	37	38
29	47	45
102	554	543
81	291	276
124	369	376
174	745	716
15	41	44
17	16	16
29	63	62
23	45	45
146	610	626
26	36	37
72	256	266
85	445	429
62	365	438
99	661	637
94	373	556
368	1226	1724
89	365	432
395	2997	2181
81	388	574
367	2894	1299
89	365	471
395	2997	2104
69	344	606
334	1190	1372
94	373	440
148	414	343
60	242	213
126	4884	4271
125	1180	908
126	3743	3403
113	2251	1707
126	2641	2572
126	1492	1343
57	242	244
41	702	634
29	292	174
41	702	634
65	236	618
37	261	250
74	288	292
49	455	428
98	264	252
28	67	69
63	167	173
83	178	175
20	3378	191
81	1307	1129
44	60	59
25	46	48
53	652	565
153	521	536
54	174	155
26	108	112
26	35	35
61	128	129
69	128	134
96	266	267
27	49	49
186	694	683
63	266	244
125	570	482
29	158	162
113	1380	1004
53	124	130
89	186	196
85	251	241
117	610	566
35	255	221
56	119	122
23	32	30
75	410	401
217	707	688
64	1088	285
42	53	52
249	1087	1080
83	170	168
182	561	547
123	899	820
110	417	307
88	333	249
63	185	195
160	527	507
123	241	233
68	137	139
50	158	166
83	134	135
81	216	208
102	309	304
247	1667	1628
217	988	955
77	279	254
39	43	43
82	206	211
73	213	214
27	57	57
79	250	254
78	289	272
41	83	82
30	39	37
35	63	67
143	3073	2560
106	327	326
139	448	427
281	566	540
47	422	401
99	274	280
19	42	43
17	29	29
16	15	15
315	761	782
48	135	134
50	105	104
17	79	79
32	122	121
45	303	280
75	562	319
36	3802	4477
76	154	155
168	777	748
26	61	58
34	109	113
58	1203	1047
51	135	131
174	1168	1046
80	299	294
78	177	171
26	52	57
22	31	29
23	37	37
50	221	214
33	63	60
11	10	10
49	101	94
35	53	51
53	148	152
96	546	540
9	8	8
15	14	14
48	324	336
61	169	159
15	14	14
57	409	396
116	422	425
59	164	169
39	156	160
180	811	789
12	11	11
76	213	207
12	42	43
29	58	62
21	33	33
58	182	92
45	103	106
11	10	10
37	54	54
119	364	376
104	408	395
35	98	98
18	27	27
18	17	17
55	198	201
32	44	44
68	191	192
20	26	25
58	84	82
11	10	10
28	90	81
110	365	350
51	116	121
41	58	61
18	37	35
16	15	15
71	234	239
39	55	57
96	193	188
76	155	155
102	176	180
19	38	33
18	44	46
109	382	369
72	164	167
31	57	54
113	495	491
50	289	275
13	17	17
61	160	157
33	56	57
15	32	32
136	353	362
43	105	102
42	104	101
136	354	363
136	353	362
43	105	102
29	104	92
136	354	363
136	353	362
29	105	93
48	714	699
73	1247	1302
106	1876	1990
106	372	386
184	1164	1245
43	609	132
48	714	699
126	2145	2248
126	883	875
111	372	386
207	1426	1506
43	609	132
48	714	699
126	2145	2248
126	883	875
111	372	386
207	1426	1506
43	609	132
75	753	733
227	2368	2366
133	663	655
127	1242	1255
172	1312	1299
127	599	618
227	2305	2240
32	96	97
127	1705	1925
64	605	998
125	2993	3205
24	346	423
48	714	699
73	1247	1302
106	1876	1990
90	195	201
23	245	256
67	432	437
205	604	628
61	188	172
60	315	282
73	798	707
19	24	25
17	16	16
58	171	163
41	76	74
96	198	195
68	137	139
14	562	549
33	95	103
31	53	53
42	77	76
31	53	53
61	125	122
31	53	53
71	125	122
31	53	53
71	125	122
31	53	53
63	125	126
31	53	53
76	125	122
10	9	9
27	31	31
34	46	46
77	678	598
42	80	82
118	376	360
37	153	140
426	1980	1880
192	3468	3104
120	657	630
45	138	134
85	614	546
34	52	53
77	141	141
160	327	2856
36	56	57
48	206	210
183	800	774
119	243	248
113	774	715
158	2413	2020
88	610	579
16	15	15
103	348	321
24	35	34
27	122	103
38	103	103
56	119	119
43	76	80
31	54	52
23	108	101
56	223	208
122	290	298
26	37	36
95	334	310
58	130	131
14	13	13
71	196	199
614	4960	6234
453	3131	4114
614	4960	6234
453	3131	4114
614	4960	6234
453	3131	4114
617	5797	5697
355	2891	2849
617	5797	5697
355	2891	2849
617	5797	5697
355	2891	2849
62	417	355
86	304	282
57	417	355
80	304	282
57	417	355
80	304	282
120	836	740
162	8559	6850
73	836	714
133	8577	6877
73	836	714
133	8577	6877
56	101	100
35	46	45
16	21	22
58	556	447
24	29	30
13	12	12
41	112	118
291	1275	1320
371	4787	3048
55	332	351
35	70	72
46	106	107
37	71	70
19	31	31
121	434	410
38	56	59
37	128	132
76	189	184
197	711	697
27	75	75
21	70	62
191	940	593
17	29	29
41	94	97
44	197	192
81	198	187
264	1191	1053
67	180	179
45	5238	1380
12	741	1124
45	5256	1308
12	741	1240
127	359	343
140	207	203
40	83	73
169	431	417
219	658	633
21	20	20
167	658	592
21	20	20
106	229	241
121	577	480
12	11	11
78	230	235
22	33	35
34	56	59
22	33	35
34	56	59
22	33	35
34	56	59
22	33	35
34	56	59
22	33	35
34	56	59
22	33	35
34	56	59
9	8	8
66	127	129
29	50	52
24	56	51
29	50	52
24	56	51
99	244	243
43	70	71
99	244	243
43	70	71
99	244	243
43	70	71
99	244	243
43	70	71
99	244	243
43	70	71
29	46	48
16	22	21
29	46	48
16	22	21
29	86	81
38	66	67
29	86	81
38	66	67
29	86	81
38	66	67
29	86	81
38	66	67
29	86	81
38	66	67
36	48	48
89	196	191
36	48	48
89	196	191
36	48	48
89	196	191
36	48	48
89	196	191
36	48	48
89	196	191
36	48	48
89	196	191
102	301	291
82	497	460
63	132	133
61	227	229
63	132	133
61	227	229
20	34	32
11	10	10
20	34	32
11	10	10
26	56	53
156	361	368
18	24	23
35	112	81
43	3239	2579
33	127	122
43	134	137
32	70	69
15	78	74
33	37	37
71	443	458
316	617	631
282	3703	3620
73	167	167
214	575	564
78	279	260
39	91	88
34	387	393
50	105	101
127	305	305
46	105	101
19	25	24
26	50	49
26	88	87
48	176	177
128	366	362
46	104	106
48	92	92
28	88	85
79	149	154
16	20	20
68	237	230
24	42	45
53	126	117
75	284	274
79	211	200
57	77	78
17	16	16
127	328	262
31	44	42
158	588	576
114	277	288
48	104	108
83	291	295
132	556	348
115	321	330
32	67	70
13	12	12
86	430	335
16	43	37
91	187	187
61	158	160
59	111	110
55	93	94
67	130	134
76	307	322
33	71	65
45	100	101
33	71	65
45	100	101
33	71	65
45	100	101
16	20	20
11	10	10
20	24	24
48	199	183
27	32	33
33	131	127
27	32	33
33	131	127
101	279	290
33	131	127
36	54	52
396	1525	1460
90	1737	1187
11	21	22
32	58	61
27	82	81
92	287	305
138	410	419
85	895	833
39	81	80
42	60	61
30	43	41
39	135	138
32	222	215
171	450	450
79	192	191
32	104	102
36	75	77
94	149	146
29	34	35
263	672	679
46	81	81
48	146	153
94	424	396
34	63	62
94	448	439
107	331	334
96	228	218
194	491	477
110	323	306
103	213	214
107	206	206
28	53	53
85	226	213
93	240	248
37	55	56
46	177	185
12	11	11
121	401	426
20	26	25
76	216	224
15	21	20
51	223	204
45	126	128
18	61	58
65	122	124
36	78	73
77	269	276
20	48	52
98	317	300
39	229	201
37	84	86
35	113	111
25	85	86
71	169	164
21	26	27
28	116	123
74	181	180
25	60	61
29	40	39
15	14	14
12	11	11
41	57	59
237	1184	1169
191	666	655
17	35	36
21	46	47
43	146	136
40	113	107
16	65	61
21	62	58
20	136	130
74	284	240
67	285	256
42	132	127
77	166	170
42	132	127
77	166	170
70	170	173
33	3776	7467
40	980	3010
68	143	141
31	1046	4542
68	143	141
17	36	40
39	5402	8188
35	90	86
76	141	138
25	47	47
165	412	400
20	24	24
31	71	71
76	151	146
94	187	187
76	151	146
94	187	187
45	58	56
241	876	873
33	38	39
48	198	205
23	42	41
51	126	129
53	178	180
410	1186	1184
33	67	64
18	17	17
14	42	39
202	785	796
96	279	269
102	428	426
104	232	242
69	95	95
108	451	427
16	15	15
19	32	35
22	27	28
25	24	24
75	161	168
303	914	875
61	182	172
71	276	272
14	13	13
30	41	43
123	386	372
93	185	187
18	90	98
31	94	92
12	22	23
166	496	500
60	186	176
161	496	500
60	186	176
161	496	500
60	186	176
75	169	168
80	1351	904
67	689	633
55	100	101
32	924	559
23	66	67
114	582	581
130	513	505
19	18	18
37	150	151
155	509	521
85	265	282
13	18	19
142	515	513
15	31	30
103	449	435
15	31	30
103	449	435
15	31	30
103	449	435
15	31	30
96	449	436
15	31	30
96	449	436
15	31	30
96	449	436
40	440	408
99	448	406
33	86	83
27	55	56
31	65	67
133	876	802
18	23	24
38	115	115
54	118	116
133	215	216
91	262	247
81	232	227
39	50	49
38	176	160
35	95	94
70	758	658
128	435	416
58	104	105
151	862	866
21	36	37
68	167	173
15	39	43
45	49	49
109	591	605
90	200	201
17	16	16
535	4597	4428
19	6471	4675
70	294	268
34	159	165
35	71	74
141	348	361
62	141	137
40	67	65
18	29	28
43	61	62
160	429	436
116	2853	1655
44	174	935
363	6712	1055
236	4557	549
159	596	738
947	8048	9952
40	114	118
293	5097	4009
40	114	118
1447	3959	7115
937	3282	6323
54	84	87
755	9629	9545
66	3243	3401
71	359	343
41	7998	2415
38	1939	1286
553	4075	3621
121	926	291
791	6631	2821
46	904	1139
83	771	734
72	706	698
54	84	87
165	5850	1240
44	578	568
54	3137	4117
24	44	46
457	3353	6659
1551	9163	8470
173	500	475
336	2749	2201
64	115	118
85	294	289
347	2618	4835
347	1105	3949
94	210	210
90	339	1096
139	296	293
27	31	31
49	4146	2775
45	3969	5528
42	718	670
42	717	715
43	4710	5636
13	12	12
180	1006	3941
35	521	674
35	56	274
144	364	375
66	131	141
144	364	375
66	131	141
144	364	375
66	131	141
62	227	192
25	75	74
16	33	34
41	106	106
45	135	133
40	114	112
48	112	110
115	286	275
48	112	110
115	286	275
48	112	110
120	286	275
47	165	174
35	57	60
219	644	652
34	44	45
21	87	91
69	747	619
78	291	307
37	316	298
33	39	38
69	559	535
117	821	783
48	103	104
22	21	21
319	1374	886
14	26	26
55	143	151
96	227	217
48	86	90
29	52	53
25	36	38
13	25	25
34	110	121
311	1306	1017
19	68	63
28	92	96
68	175	184
23	43	40
20	19	19
94	279	270
39	61	64
27	42	41
28	48	50
199	536	556
22	31	31
118	257	252
124	1425	1499
56	797	617
169	641	666
87	348	340
164	641	666
65	348	336
67	347	336
186	1431	1470
72	166	167
56	216	221
89	280	266
224	735	701
73	187	185
38	93	94
23	83	73
16	15	15
14	13	13
16	15	15
75	379	338
23	28	29
41	90	95
36	124	134
58	165	176
33	164	163
141	1801	1638
100	1337	1226
95	207	207
58	144	141
21	27	26
35	144	143
187	424	438
237	691	690
98	161	145
11	10	10
89	156	163
26	73	75
90	200	200
90	222	219
52	75	76
122	361	365
23	29	28
177	473	477
148	595	582
15	14	14
53	138	140
35	62	62
21	33	33
14	36	31
51	185	190
54	104	103
32	90	85
26	101	89
81	567	515
17	39	37
9	8	8
26	93	92
86	137	134
22	21	21
54	210	198
37	164	168
20	26	25
136	346	330
20	26	25
132	346	327
20	26	25
146	346	330
20	26	25
132	346	327
154	511	471
21	27	26
37	67	62
50	163	164
19	38	33
65	254	264
11	10	10
339	2089	1919
133	565	562
22	53	49
17	33	32
174	616	620
46	85	87
230	652	666
68	344	365
14	13	13
112	323	314
364	942	952
76	478	341
18	17	17
116	330	322
132	483	456
27	45	42
33	43	44
27	45	42
33	43	44
27	45	42
33	43	44
27	45	42
33	43	44
27	45	42
33	43	44
27	45	42
33	43	44
76	226	218
36	283	244
28	78	78
53	162	165
91	393	360
29	166	131
69	282	273
61	249	237
14	13	13
21	20	20
51	96	94
131	728	724
64	177	167
14	18	18
74	109	109
59	121	116
10	9	9
33	52	51
70	420	360
26	78	81
105	169	371
23	78	83
107	177	373
37	59	59
113	282	286
35	89	95
17	32	35
20	56	58
118	600	543
51	220	201
185	726	720
1173	2743	2701
128	578	548
135	581	556
39	91	86
373	1012	1017
155	485	490
240	1106	1125
98	772	771
219	1378	1381
124	485	504
105	268	262
25	31	30
68	149	154
60	2767	2079
54	172	162
113	334	339
38	73	76
11	10	10
68	369	233
24	36	33
84	449	380
91	452	384
294	573	558
23	69	67
34	62	66
52	87	90
32	37	38
83	423	385
63	324	324
107	708	567
64	156	153
81	141	144
66	459	399
384	901	906
58	219	210
158	2096	1912
20	19	19
41	81	81
52	554	573
256	1514	1443
69	261	262
25	54	50
83	421	410
77	230	221
43	257	248
33	248	252
19	18	18
72	1135	988
19	18	18
72	1135	991
19	18	18
72	1135	991
19	18	18
72	1135	992
19	18	18
72	1135	992
19	18	18
72	1135	992
91	220	219
34	38	38
62	87	87
27	33	32
146	486	435
59	149	153
129	329	316
40	55	56
37	183	123
25	38	41
153	602	547
18	58	58
73	213	216
21	27	26
29	50	52
19	38	37
55	205	209
22	52	55
132	337	320
216	681	666
43	234	232
94	307	320
93	195	199
141	643	600
21	20	20
18	25	27
25	52	52
15	26	28
83	196	210
55	114	118
66	121	119
28	119	109
41	70	66
27	66	58
14	13	13
16	15	15
30	100	98
37	91	97
36	90	96
31	101	99
30	100	98
37	91	97
30	100	98
37	91	97
36	90	96
31	101	99
30	100	98
37	91	97
25	48	49
10	9	9
20	111	109
90	822	758
27	191	181
37	47	48
24	43	42
40	186	162
80	300	314
21	26	27
21	53	57
12	21	21
32	53	53
118	314	293
15	14	14
38	77	79
30	47	47
50	202	197
100	286	291
81	429	442
42	72	67
68	129	123
84	192	190
68	129	123
84	192	190
68	129	123
84	192	190
26	57	60
19	18	18
48	190	155
60	286	289
125	392	399
17	16	16
16	26	27
98	198	195
160	394	388
12	22	23
19	30	32
106	321	305
70	100	103
27	65	62
25	70	70
71	247	229
65	118	118
24	47	48
14	13	13
129	377	371
59	158	151
63	147	147
40	70	67
84	345	316
352	4249	3348
146	389	394
9	8	8
11	10	10
10	9	9
10	9	9
10	9	9
10	9	9
9	8	8
11	10	10
9	8	8
11	10	10
10	9	9
10	9	9
25	40	41
16	38	36
30	132	135
68	213	202
30	132	135
68	213	202
43	80	79
61	170	177
26	70	67
187	591	557
14	25	27
36	52	51
21	31	32
14	13	13
41	177	168
76	155	155
17	101	110
18	42	41
26	25	25
48	154	159
41	153	142
111	710	688
20	25	26
60	208	200
47	187	172
18	25	27
50	199	204
55	130	137
121	345	353
52	150	148
31	58	58
50	118	120
21	20	20
67	241	242
21	20	20
67	241	242
21	20	20
67	241	242
21	20	20
67	241	242
21	20	20
67	241	242
21	20	20
67	241	242
44	90	92
689	1470	1444
50	121	118
49	120	122
117	258	269
16	15	15
116	256	258
104	326	341
102	544	487
20	59	51
224	912	4101
10	9	9
167	365	367
313	1046	4234
72	125	128
36	117	117
29	106	105
73	125	124
164	579	593
13	17	17
196	726	690
68	179	169
61	179	187
87	181	178
237	2843	2144
23	53	53
124	315	304
75	313	296
27	726	465
80	278	257
84	277	256
27	727	468
74	277	256
27	727	465
82	169	169
35	53	54
81	1293	299
97	4012	8537
81	1293	299
97	4012	8537
81	1293	299
97	4012	8537
78	2176	2232
129	2080	1770
243	922	904
14	13	13
48	151	152
29	53	52
56	231	222
155	552	523
45	118	119
43	81	82
102	463	450
15	19	19
145	709	678
90	319	304
103	266	271
102	481	420
89	423	407
42	171	163
17	16	16
242	885	883
19	29	29
23	39	36
26	37	36
99	331	334
38	114	114
23	33	34
35	292	268
130	344	352
58	174	181
38	103	106
56	103	97
70	202	195
56	134	137
184	692	694
126	653	623
77	165	163
36	59	60
59	121	116
42	193	180
25	46	43
51	87	85
29	79	80
35	70	71
22	120	112
10	9	9
35	51	53
51	140	142
153	960	915
77	163	166
31	68	67
54	125	129
49	149	150
161	296	297
39	62	63
125	216	214
22	28	27
59	186	187
90	635	633
32	42	43
42	119	112
209	531	547
51	271	247
204	531	547
51	271	247
209	531	547
51	271	247
76	139	141
96	954	1214
76	139	141
96	1095	495
76	139	141
96	943	432
105	245	248
58	91	92
105	245	248
58	91	92
105	245	248
58	91	92
78	313	304
49	129	116
165	644	636
50	131	121
57	141	144
17	40	42
54	158	163
34	124	127
40	71	72
63	94	95
37	66	65
17	28	27
27	49	47
70	299	293
53	106	104
42	60	58
48	106	104
42	60	58
43	106	104
37	60	58
293	3827	3172
110	2874	2366
216	2714	2204
99	608	537
156	362	363
50	85	82
35	123	115
16	20	20
20	31	30
19	18	18
268	667	681
146	425	413
58	122	121
57	279	251
34	574	558
26	554	540
13	12	12
36	181	166
147	262	263
34	83	79
62	995	771
29	140	149
62	995	771
29	140	149
45	2161	1751
27	26	26
116	234	225
76	208	214
31	4197	699
96	2115	1374
99	163	166
106	265	266
101	264	265
105	164	167
84	167	177
104	207	205
60	136	136
138	615	594
85	147	146
125	357	347
18	17	17
67	225	221
131	248	242
25	37	37
63	86	89
23	28	29
105	498	509
78	215	219
23	82	81
11	10	10
39	101	101
38	85	92
229	618	635
53	110	114
21	44	37
33	70	66
67	194	176
60	311	295
12	17	18
77	203	202
91	371	372
79	204	201
78	203	200
166	372	373
78	203	200
166	372	373
86	371	372
79	204	201
9	8	8
100	241	237
129	1207	758
38	57	57
9	8	8
1892	5840	5631
129	1207	1097
38	57	57
61	100	102
148	511	494
44	62	63
111	618	629
227	579	589
45	80	77
82	167	170
1068	4102	4020
121	1986	1861
17	60	61
79	289	298
26	93	96
72	185	195
48	95	97
61	166	170
68	177	183
15	14	14
129	298	310
41	120	122
36	56	57
29	1230	1104
129	300	308
101	257	253
274	614	624
85	270	267
58	147	149
21	26	27
33	6995	8036
83	287	297
87	179	186
45	98	96
34	40	39
20	40	35
78	514	454
30	63	64
293	745	706
293	744	705
31	64	65
293	744	705
31	64	65
46	96	91
19	114	112
24	99	106
61	79	80
157	470	487
125	336	341
108	1741	1745
17	26	26
73	255	253
15	14	14
40	66	68
17	16	16
193	1142	1140
31	363	312
30	59	61
14	13	13
149	417	405
36	84	89
65	161	162
133	287	286
90	735	669
564	8402	8000
199	2003	1819
564	5088	4960
115	2328	2084
564	4374	4332
42	109	100
564	4273	4240
160	1340	1205
35	59	58
34	80	82
324	864	906
110	396	394
16	15	15
44	148	134
157	318	322
10	9	9
63	106	107
141	334	327
112	276	278
41	164	169
13	22	22
87	248	237
16	15	15
62	166	169
122	215	217
32	84	82
48	105	105
10	9	9
13	12	12
52	93	94
88	179	183
47	139	140
97	219	224
29	55	55
44	72	73
46	124	121
22	41	37
23	22	22
35	147	135
16	29	27
57	78	80
27	56	60
20	99	98
35	77	79
187	539	553
39	80	83
31	36	37
72	162	165
37	81	86
11	10	10
27	38	40
34	84	82
71	192	196
51	151	151
62	132	135
20	48	52
63	97	99
13	57	54
33	93	90
22	60	58
11	10	10
26	60	65
26	55	54
68	204	206
40	116	116
17	23	22
52	203	209
55	329	320
10	9	9
55	180	177
74	186	190
29	34	35
14	13	13
19	24	25
61	154	150
81	174	182
104	244	252
234	663	655
136	471	478
171	2305	3887
230	514	1449
265	636	1100
427	1303	1325
37	69	72
158	471	479
279	1126	1315
382	975	1451
451	3506	9818
62	108	112
28	103	96
20	31	33
68	180	180
41	173	153
165	616	632
28	110	113
18	36	36
149	305	295
36	146	142
20	19	19
36	99	98
49	109	111
77	173	183
35	193	196
92	268	261
52	81	80
66	148	152
77	171	176
19	60	60
65	289	283
137	368	373
37	54	54
49	107	110
87	332	355
53	161	159
127	451	465
48	67	67
16	15	15
36	48	48
117	265	274
58	104	103
19	33	33
65	153	142
58	139	132
19	18	18
90	196	188
167	372	377
299	849	827
53	157	159
21	20	20
53	157	159
21	20	20
24	83	73
51	114	112
215	487	476
163	497	474
65	104	106
13	22	22
133	1143	1165
30	65	67
31	83	87
41	839	856
31	83	87
41	839	856
144	948	956
113	367	375
225	889	882
224	637	614
135	748	682
69	207	202
50	72	72
39	69	69
51	113	119
15	26	28
52	149	159
15	14	14
44	95	99
42	74	74
16	15	15
52	177	171
224	653	653
54	209	208
53	132	131
24	28	28
143	367	380
149	265	265
51	89	82
24	52	54
83	237	235
110	275	264
52	112	115
94	236	239
33	128	130
136	366	378
130	365	377
34	129	131
33	128	130
131	366	378
130	365	377
29	129	131
23	43	40
20	31	30
133	447	454
27	36	36
29	72	74
27	26	26
49	170	164
82	320	309
17	42	44
48	113	115
184	954	1002
19	18	18
68	398	396
96	398	380
36	61	61
101	207	210
21	25	25
27	32	33
40	76	76
101	179	173
79	228	234
148	301	292
107	253	247
57	233	243
39	151	129
30	176	127
76	478	438
28	72	70
71	180	175
82	359	322
78	174	166
16	15	15
15	14	14
78	175	167
20	61	58
64	100	101
18	1738	1592
29	64	64
28	63	63
18	1739	3414
43	101	100
29	115	115
17	22	23
15	39	40
23	68	68
27	51	50
49	106	108
87	331	324
46	163	165
27	103	92
25	29	29
27	72	73
104	402	378
260	756	787
107	183	178
263	787	762
24	34	35
53	185	178
11	10	10
66	154	153
11	10	10
66	154	153
11	10	10
71	154	153
11	10	10
71	154	153
11	10	10
66	154	153
11	10	10
66	154	153
71	135	133
38	194	192
51	128	130
38	194	192
57	129	135
10	9	9
72	191	196
41	51	52
72	191	196
41	51	52
22	32	33
246	592	601
69	323	293
40	174	185
14	20	19
24	35	37
24	30	29
22	58	58
40	427	362
118	513	468
120	286	281
110	211	223
39	161	157
17	16	16
14	20	19
38	113	115
187	430	440
95	565	551
63	324	320
26	25	25
144	449	458
333	762	741
230	464	454
78	549	486
107	189	195
66	192	192
26	59	60
76	758	649
50	383	371
60	108	109
24	47	48
49	88	87
60	201	199
40	1377	1145
60	201	199
40	1377	1149
60	201	199
40	1377	1145
60	201	199
40	1377	1144
60	201	199
40	1377	1145
60	201	199
40	1377	1145
51	79	77
257	685	690
33	95	87
23	37	36
9	8	8
21	57	50
98	582	571
29	111	106
31	53	56
12	11	11
25	114	115
129	415	428
25	114	115
128	391	407
25	114	115
124	415	428
25	114	115
124	415	428
25	114	115
129	415	428
25	114	115
129	415	428
48	130	131
123	714	694
37	159	131
90	368	323
90	313	277
78	1252	934
90	1566	1212
18	45	45
73	147	151
60	177	167
140	348	339
163	4058	3374
145	2256	1890
126	1802	1618
139	993	885
128	441	431
48	213	220
41	81	76
55	82	82
15	14	14
11	21	22
17	27	28
34	43	43
39	66	66
56	84	82
61	152	150
56	84	82
61	152	150
56	84	82
61	152	150
56	84	82
61	152	150
56	84	82
61	152	150
56	84	82
61	152	150
16	20	20
33	45	45
109	363	363
20	19	19
56	102	105
44	94	94
125	549	571
10	9	9
190	666	648
20	25	26
27	46	47
16	43	38
103	585	534
28	67	62
39	118	114
84	203	199
72	190	190
20	19	19
19	36	36
168	599	610
51	120	115
34	94	100
15	25	26
97	193	196
145	320	325
16	26	27
58	173	176
25	31	30
24	30	29
172	424	414
52	159	144
48	315	275
40	71	72
58	93	90
79	273	258
36	46	47
26	31	32
195	559	551
28	41	39
16	94	90
83	302	270
42	131	131
22	31	29
24	89	90
32	38	37
115	407	382
201	715	729
37	52	53
11	22	24
119	617	587
58	133	141
43	106	103
90	230	225
106	234	246
18	39	41
30	58	59
15	14	14
24	67	67
63	3172	2847
72	401	349
53	492	437
66	2450	2174
120	8393	7299
57	1965	1760
14	25	23
14	13	13
86	206	205
69	210	216
37	92	96
37	61	60
22	47	49
126	410	398
53	83	85
140	411	419
71	155	160
35	54	55
67	373	320
42	191	160
21	20	20
27	37	38
47	140	130
80	180	181
35	118	114
25	24	24
71	136	132
94	351	336
18	23	24
12	11	11
51	125	127
246	1631	1669
33	79	73
228	753	729
26	25	25
10	9	9
13	12	12
32	53	53
13	25	23
60	253	242
37	47	48
55	127	127
76	189	175
80	133	134
297	923	899
84	294	295
476	4984	1838
26	53	56
476	4984	1838
26	53	56
243	4423	1268
26	53	56
476	4984	1838
26	53	56
476	4738	5026
37	128	131
476	4738	5026
37	128	131
23	22	22
233	3869	711
85	103	94
220	1993	264
158	208	201
56	1817	70
136	1223	174
156	907	192
95	213	182
58	384	70
26	2556	3598
98	107	212
143	295	300
49	61	61
143	295	300
49	61	61
143	295	300
49	61	61
143	295	300
49	61	61
261	571	577
49	61	61
261	571	577
49	61	61
54	76	74
13	18	19
20	19	19
47	96	94
26	63	65
31	95	92
61	143	144
101	793	731
61	143	144
101	793	731
30	73	72
26	70	70
31	208	178
144	327	308
35	74	76
177	443	430
14	18	18
70	122	129
80	978	934
58	549	487
78	354	304
11	10	10
44	134	122
51	126	116
14	57	55
44	86	85
86	247	237
41	130	119
44	100	100
46	149	150
74	135	138
109	438	426
14	19	20
100	438	425
69	135	138
59	157	133
64	135	138
210	778	1487
101	247	248
14	18	18
24	44	40
78	122	124
24	44	40
78	122	124
72	121	123
25	45	41
77	121	123
25	45	41
42	81	83
137	1633	1455
42	81	83
137	1633	1455
100	672	601
68	277	249
16	33	33
21	51	47
121	358	356
23	48	45
25	67	61
46	165	160
112	563	538
29	121	113
53	211	202
28	59	57
69	272	251
180	722	717
61	500	415
19	25	24
58	158	153
31	124	109
51	127	131
16	56	58
26	41	42
39	57	58
101	499	486
60	263	240
82	281	286
361	994	966
96	465	436
59	92	93
72	1375	1101
88	255	244
10	9	9
21	25	25
21	27	26
91	154	157
28	33	34
34	164	145
104	284	278
54	140	141
125	346	329
107	378	344
10	9	9
10	9	9
10	9	9
10	9	9
18	28	29
68	79	78
18	28	29
68	79	78
181	478	457
67	177	157
181	478	457
67	177	157
18	39	34
21	173	110
254	663	669
200	516	510
18	28	29
146	420	430
19	18	18
39	163	162
130	420	420
42	80	79
75	127	131
29	39	40
16	15	15
13	32	30
9	8	8
28	51	52
39	51	51
20	34	35
18	28	29
244	660	653
68	180	174
36	67	65
19	18	18
25	61	62
128	556	532
20	19	19
237	821	860
77	165	164
34	111	108
30	134	107
62	100	104
61	136	138
72	184	187
103	273	273
24	23	23
68	141	145
107	826	776
69	354	348
10	9	9
48	94	98
10	9	9
48	94	98
101	572	551
69	417	429
34	162	161
18	17	17
21	50	49
47	77	77
87	259	257
26	31	32
47	210	199
20	30	31
87	147	146
322	1224	791
102	259	257
120	305	302
133	596	1295
88	211	210
77	210	209
109	305	303
72	210	209
264	1846	1437
63	155	159
64	306	314
30	86	85
16	21	22
168	683	667
46	323	315
75	340	316
16	15	15
21	36	37
114	313	297
159	614	600
19	18	18
18	17	17
19	23	23
40	92	95
10	9	9
14	13	144
2287	7703	7716
33	885	1140
287	4579	1855
86	150	149
243	4817	9962
107	465	364
26	55	57
944	3079	5548
94	608	1264
17	79	78
41	6771	85
19	55	56
287	1648	2258
111	297	280
46	115	119
67	157	164
33	67	67
138	888	833
115	634	595
68	250	238
24	48	49
97	373	1145
605	3799	9965
94	314	1081
1113	4005	9966
97	6261	943
56	828	657
95	237	243
100	544	3653
195	771	3706
43	2852	531
167	794	3728
124	282	274
129	384	473
79	1043	1275
117	1495	1833
174	389	400
175	561	3513
1415	9844	6623
442	6162	3486
477	2595	7415
57	6841	982
45	3348	2114
75	6891	202
28	571	668
75	6891	202
28	571	668
47	2286	5776
66	1469	1220
55	1323	2500
54	306	1488
51	4181	324
41	2336	3830
66	859	751
87	2261	2574
219	509	2584
1415	9539	4248
69	149	149
42	102	105
41	101	104
70	150	150
69	149	149
42	102	105
89	383	393
63	325	326
72	135	141
17	55	54
131	400	378
90	313	287
85	312	286
114	377	348
12	11	11
89	224	230
194	560	541
98	243	247
138	491	506
95	459	453
31	70	69
11	10	10
22	42	39
24	48	47
17	22	23
13	12	12
55	200	196
44	469	382
55	100	97
104	293	292
18	24	23
176	539	551
113	229	226
146	431	441
15	24	24
